restaurant_id,short_name,created,restaurant_rating,location_city,cussine_list
f4f49b8c-436e-42fc-b8a0-86bff7e528dc,demo976,2019-07-16 03:52:38.000000 UTC,80,demo976,"Asian, Indian, Chicken, Healthy, Vegetarian, Desserts, Sandwiches & Subs"
8194c9cf-d68f-4a12-9cc1-6e4ea9668533,demo977,2016-03-29 23:07:17.000000 UTC,80,demo977,"Asian, Offers, Seafood, Vegetarian, Vietnamese, Noodle Shop"
10745,demo978,2014-01-01 00:00:00.000000 UTC,80,demo978,"Asian, Sushi, Japanese, Vegetarian, Seafood, Smoothies"
19387,demo979,2014-01-01 00:00:00.000000 UTC,80,demo979,"Diner, Chicken, Fast Food, Sandwiches & Subs, Hot Dogs & Sausages, Pepsi, Pitas, Healthy, Pub Food, Vegetarian"
8d236191-604d-4fa2-8e30-c82c9f8e1660,demo980,2022-08-24 17:40:58.000000 UTC,80,demo980,"Diner, Burgers, Chicken, American, Fast Food, Lunch"
1c82336b-e305-43f0-85e0-9249e7bd9151,demo981,2018-11-21 16:36:49.000000 UTC,80,demo981,"Diner, American, Canadian, Pub Food, Wings"
25b5b505-6a71-4c8f-a553-842ecf3da3e3,demo982,2020-04-24 23:29:27.000000 UTC,80,demo982,"Diner, Bagels, Bakery, Desserts, Only on Skip, Breakfast & Brunch, Coffee/Tea, Vegetarian"
2bf18f72-8849-497b-89e2-607c48098030,demo983,2018-07-19 19:02:30.000000 UTC,80,demo983,"Diner, Offers, Alcohol, Chicken, Beer, Burgers, Food & Drinks"
815fb419-beb1-4aac-b15e-392f9899af8b,demo984,2021-06-07 14:19:32.000000 UTC,80,demo984,"Diner, Chicken, Canadian, Pub Food, Ice Cream & Frozen Treats"
da17b60a-cd69-4be8-8d8e-4f4e5cd88b95,demo985,2021-10-19 20:06:25.000000 UTC,80,demo985,"Diner, Chicken, Only on Skip, Sandwiches & Subs"
619df5bd-43e4-4c00-b131-ee9580f7f7e5,demo986,2018-03-27 22:07:36.000000 UTC,80,demo986,"Diner, Pepsi, Chicken, Desserts, Pub Food, Gluten Friendly, Sandwiches & Subs, Pasta, Pizza, Wings, Burgers, Italian, Vegetarian"
3f853bff-88bc-4755-947b-4014f1a18b60,demo987,2018-01-16 17:59:34.000000 UTC,80,demo987,"Diner, Chicken, Sandwiches & Subs, Burgers, Pub Food, Breakfast & Brunch"
9f606e01-bd47-4f9f-997f-fc215452691a,demo988,2017-07-11 16:27:02.000000 UTC,80,demo988,"Diner, Offers, Burgers, Chicken, American, Barbecue, Pub Food, Canadian, Sandwiches & Subs"
13441934-5d77-4bf1-8629-b868d3b09275,demo989,2015-09-16 00:30:28.000000 UTC,80,demo989,"Diner, Burgers, Chicken, Seafood, Pizza, American, Pub Food, Sandwiches & Subs"
bed75930-d1e5-47a9-a478-f5f5dcff0777,demo990,2018-01-17 20:18:15.000000 UTC,80,demo990,"Diner, Indian, Offers, Burgers, Chicken, Smoothies, Gluten Free, Fish and Chips, Gluten Friendly, Asian, Lunch, Homemade, Pub Food, Vegetarian"
72869383-3d06-4922-a59f-f7888501df32,demo991,2020-04-29 23:59:20.000000 UTC,80,demo991,"Diner, Bakery, Desserts, Coffee/Tea, Vegetarian, Breakfast & Brunch, Bagels"
9c0e07cf-a3bf-451c-b6ba-6b8e4957a0fb,demo992,2019-08-24 00:38:41.000000 UTC,80,demo992,"Diner, Pub Food, Fast Food, Only on Skip, Fall Food Moments, Pizza, Burgers, Italian"
50c55d66-2473-4816-8e2d-730ff519860d,demo993,2018-02-02 22:16:01.000000 UTC,80,demo993,"Diner, Homemade, Pub Food, Sandwiches & Subs, Canadian, Vegetarian, Locally Sourced"
277e7d59-5f15-4314-9740-1e2bc0a23af6,demo994,2015-12-10 01:06:51.000000 UTC,80,demo994,"Diner, Pizza, Offers, Pub Food, Burgers, Canadian"
bb05fc44-fd82-4044-a01d-f52890d86369,demo995,2022-02-22 18:02:41.000000 UTC,80,demo995,"Diner, Desserts, Breakfast & Brunch, Lunch, Coffee/Tea"
616a3fe9-4370-4ee6-abc7-d208aa06d501,demo996,2017-04-18 17:45:33.000000 UTC,80,demo996,"Diner, Tacos, Burgers, American, Desserts, Pub Food, Fish and Chips, Sandwiches & Subs, Breakfast & Brunch, Pizza, Chicken, Seafood, Canadian, Homemade, Fall Food Moments"
d0fbc6df-5b26-4c49-9f6a-11a94f52e858,demo997,2020-12-15 18:55:55.000000 UTC,80,demo997,"Diner, Desserts, Fast Food, Burgers, Canadian, Pub Food"
fd4344c2-758a-4981-95cf-02224e0fb8df,demo998,2016-03-22 23:26:45.000000 UTC,80,demo998,"Diner, Coffee/Tea, Breakfast & Brunch, Burgers, Smoothies"
92078730-5d53-4cef-8540-7c88cd757bb2,demo999,2018-03-08 22:10:58.000000 UTC,80,demo999,"Diner, Homemade, Coffee/Tea, Vietnamese, Asian, Wings, Chicken, Seafood, Vegetarian, Noodle Shop, International"
705939a7-9b93-476a-83e5-a3f851f8707f,demo1000,2020-01-29 00:22:48.000000 UTC,80,demo1000,"Greek, Donair, Fusion, Canadian, Fish and Chips"
17330,demo1001,2014-01-01 00:00:00.000000 UTC,80,demo1001,"Greek, Donair, Chicken, Fast Food, Vegetarian, Pizza, Seafood, American"
2ae4bd9c-5694-4a9f-b0b9-50857f477f2d,demo1002,2015-11-28 01:01:11.000000 UTC,80,demo1002,"Greek, Chicken, Sandwiches & Subs, Desserts, International, Mediterranean"
14980,demo1003,2014-01-01 00:00:00.000000 UTC,80,demo1003,"Greek, Pizza, Healthy, Desserts, International, Pitas, Burgers, Mediterranean, Locally Sourced"
eeaf7af2-b30e-44fc-afe7-72f127910a92,demo1004,2018-02-06 23:57:12.000000 UTC,80,demo1004,"Greek, Burgers, Italian, Pub Food, Vegetarian, Sandwiches & Subs, Breakfast & Brunch, Tacos, Fusion, Offers, Chicken, Barbecue, Canadian, Desserts, Fish and Chips, Gluten Friendly"
f236b48f-12d1-44a8-b4a0-431532bc9efe,demo1005,2022-04-11 14:06:27.000000 UTC,80,demo1005,"Greek, Pitas, Seafood, European, Homemade, MTY Offer, Healthy"
c28c4342-eb62-4380-8d2e-3726ee0130c7,demo1006,2015-01-27 17:40:11.000000 UTC,80,demo1006,"Greek, Pitas, Pizza, Desserts, Vegetarian, Sandwiches & Subs, Seafood"
2274212c-88a1-44e8-b4a0-157a516cdaff,demo1007,2017-09-20 19:27:14.000000 UTC,80,demo1007,"Halal, Pizza, Italian, Canadian, Chicken"
bb6577a6-fdbb-49e8-ad48-757a10204380,demo1008,2016-08-08 16:40:03.000000 UTC,80,demo1008,"Halal, Pizza, Offers, Desserts, Pitas, Chicken, International, Middle Eastern"
cbdb25c3-872e-4481-a57d-a3ead245ba98,demo1009,2016-08-04 01:55:48.000000 UTC,80,demo1009,"Halal, International, Indian, Chicken, Homemade"
3715e358-bfc0-4d62-9a2e-b058a34de814,demo1010,2020-03-20 04:18:01.000000 UTC,80,demo1010,"Halal, Wings, Seafood, Desserts, Offers, Chicken, Coffee/Tea"
3aab3cc9-041d-4af0-9582-890d970e9a35,demo1011,2017-01-20 23:06:07.000000 UTC,80,demo1011,"Halal, Chicken, Donair, International, Mediterranean, Middle Eastern"
1b902337-80f6-42f9-8723-d8903b46fb4c,demo1012,2017-07-19 23:08:38.000000 UTC,80,demo1012,"Halal, Pitas, Burgers, Only on Skip, Middle Eastern, Pizza, Donair, Offers, Chicken, Fast Food, International"
b3a069de-21f6-49d0-b1f9-afb67ece1aa9,demo1013,2016-10-19 16:32:32.000000 UTC,80,demo1013,"Halal, Indian, International, Offers, Chicken, Vegetarian"
10143,demo1014,2014-01-01 00:00:00.000000 UTC,80,demo1014,"Halal, Pizza, Donair, Healthy, Fast Food"
19acb99c-ea0c-438c-b38b-702797ac6b1d,demo1015,2020-06-17 19:14:19.000000 UTC,80,demo1015,"Halal, Offers, Sandwiches & Subs, Chicken, Homemade, Middle Eastern"
bde29e52-7476-48ae-bf20-84900654e626,demo1016,2018-11-09 17:55:27.000000 UTC,80,demo1016,"Halal, Middle Eastern, Indian, Chicken, International"
01b94f40-c17d-4888-a3f4-aa26b0545acc,demo1017,2020-12-17 00:20:05.000000 UTC,80,demo1017,"Halal, Healthy, European, Homemade, Coffee/Tea, International, Pitas, French, Canadian, Desserts, Fast Food, Vegetarian, Sandwiches & Subs, Ice Cream & Frozen Treats"
48b58db2-dd99-41b2-a3e7-f25d4a033a1d,demo1018,2019-10-01 03:43:56.000000 UTC,80,demo1018,"Halal, Wings, Canadian, Hot Dogs & Sausages, Pasta, Pizza, Chicken, Sandwiches & Subs"
ac88d2fb-4d5f-48a0-8743-45a01bc90793,demo1019,2021-04-27 16:45:54.000000 UTC,80,demo1019,"Lunch, American, Canadian, Breakfast & Brunch, Desserts, Homemade, Coffee/Tea, International"
3d08b087-a8b7-4b12-b9f4-7f78ab8f2a03,demo1020,2020-09-11 02:45:56.000000 UTC,80,demo1020,"Lunch, Beyond Meat Promo, Pasta, Pizza, Wings, Fast Food, Family Meals"
be347b8f-3f1c-4fe3-a645-60156cf5caca,demo1021,2022-03-01 21:34:52.000000 UTC,80,demo1021,"Lunch, Ice Cream, Gluten Friendly, Vegan, Only on Skip, Food & Drinks"
57a1accb-8118-4a71-aa5b-2b0e67c9378b,demo1022,2020-09-25 02:35:49.000000 UTC,80,demo1022,"Lunch, Pasta, Offers, Chicken, Italian, Seafood, Family Meals"
75b9d5c9-d5f3-479e-951d-ce8f2c945a75,demo1023,2022-08-24 17:44:03.000000 UTC,80,demo1023,"Lunch, Chicken, American, Fast Food, Food & Drinks, Diner, Burgers"
2cb69023-cc0f-4231-a576-aa40c874feb0,demo1024,2020-07-09 23:55:23.000000 UTC,80,demo1024,"Pasta, Tacos, Burgers, Seafood, Pub Food, Pizza, Wings, Chicken, Sandwiches & Subs"
6f64e954-1ac8-4644-8db1-9200cd8a9c5e,demo1025,2015-03-17 23:11:55.000000 UTC,80,demo1025,"Pasta, Pizza, Italian, Healthy, Homemade, Vegetarian, International, Locally Sourced"
6d7c8c6a-d8fa-4aa6-91df-4adc2b34f6e8,demo1026,2018-03-26 22:07:16.000000 UTC,80,demo1026,"Pasta, Chicken, Seafood, Pub Food, International, Middle Eastern, Diner, Tacos, Indian, Coffee/Tea, Vegetarian"
fdd0e667-a91d-426e-bc63-0a00a93c3eb5,demo1027,2018-02-08 16:59:04.000000 UTC,80,demo1027,"Pasta, Homemade, Sandwiches & Subs, Diner, Vegan, Bagels, Burgers, Healthy, Gluten Friendly, Breakfast & Brunch"
a326cadc-67ee-448d-945d-e2bd3ad6b980,demo1028,2022-01-21 19:43:24.000000 UTC,80,demo1028,"Pasta, Wings, Desserts, Gluten Friendly, Pizza, Fast Food"
e24f9469-be4a-4eba-8b66-39415199342a,demo1029,2018-05-28 21:35:33.000000 UTC,80,demo1029,"Pasta, Pizza, Wings, Chicken, Gluten Friendly, Italian, Canadian, Vegetarian"
e245c7c0-9c24-41ea-b388-b117c2b53161,demo1030,2018-09-13 16:41:15.000000 UTC,80,demo1030,"Pasta, Wings, Sandwiches & Subs, Pizza, American, Canadian"
281e97f2-c563-4961-b58c-941c0ae06ebe,demo1031,2021-04-01 15:21:59.000000 UTC,80,demo1031,"Pasta, Italian, Vegetarian, International, Pepsi, Pizza, Offers, Fast Food, Only on Skip"
94aaf690-9737-474c-9f32-de86394ab792,demo1032,2018-10-18 19:16:43.000000 UTC,80,demo1032,"Pasta, Homemade, African, Chicken, Barbecue, Desserts"
124313f7-ae2e-4be9-bf5f-2e0877b9da13,demo1033,2019-04-29 15:50:02.000000 UTC,80,demo1033,"Pasta, Pizza, Chicken, Barbecue, Desserts, Steakhouse"
f215da06-714c-4d0c-978d-cd60a713a3ab,demo1034,2019-01-14 21:13:04.000000 UTC,80,demo1034,"Pasta, African, Mediterranean, Bakery, International, Middle Eastern"
feed8e86-079a-4033-8f61-527f5029cbb6,demo1035,2018-09-21 14:45:07.000000 UTC,80,demo1035,"Pasta, Pizza, Chicken, Pub Food, Sandwiches & Subs, Wings, Burgers, Canadian, Homemade"
4f172941-0b81-4dc9-8455-013169ad5116,demo1036,2020-02-19 23:26:18.000000 UTC,80,demo1036,"Pasta, Vegan, Wings, Offers, Burgers, Chicken, Italian, Vegetarian, Sandwiches & Subs, Pizza, Healthy, Gluten Friendly"
281f7486-f952-4e36-8946-c8307b47a350,demo1037,2021-09-09 20:00:50.000000 UTC,80,demo1037,"Pasta, Food & Drinks, Sandwiches & Subs"
2a229a0f-081a-4550-b53d-ee8f016bc590,demo1038,2022-06-10 20:38:55.000000 UTC,80,demo1038,"Pepsi, Wings, Chicken, Healthy"
e8039cff-468a-4591-bae4-f145702d171b,demo1039,2015-08-14 21:12:00.000000 UTC,80,demo1039,Pepsi
1b01360c-b7d7-4fe6-82f8-e5b06970f5d4,demo1040,2022-06-10 20:39:16.000000 UTC,80,demo1040,"Pepsi, Wings, Offers, Pizza"
3ea60879-ace0-4939-9ada-d76f876bb360,demo1041,2015-04-02 21:53:59.000000 UTC,80,demo1041,"Pepsi, Only on Skip, American, Canadian, Fast Food, Vegetarian, Sandwiches & Subs"
ea68d63e-eea1-43f7-a28c-4b94ad864de9,demo1042,2016-09-29 20:25:43.000000 UTC,80,demo1042,"Pepsi, Barbecue, Steakhouse, Sandwiches & Subs, Diner, Burgers, Chicken, American, Pub Food"
cc463206-6c5f-48cb-85db-6dbeaf0e1665,demo1043,2020-03-11 03:42:02.000000 UTC,80,demo1043,"Pepsi, Mexican, Popcorn, Canadian, Food & Drinks, Late Night Cravings, Asian, Offers, Desserts, Japanese, Convenience, Cool Treats, Gluten Free, International"
c06c2dd9-8e26-4845-9935-4cbfcef65486,demo1044,2020-06-04 00:07:34.000000 UTC,80,demo1044,"Pepsi, Chinese, Seafood, Coffee/Tea, Noodle Shop, Barbecue, Desserts, Fast Food, Fish and Chips"
3f6baeac-c742-4a58-9328-d4d3e3214faf,demo1045,2021-08-23 22:13:47.000000 UTC,80,demo1045,"Pepsi, Bakery, Ice Cream, Convenience, Lunch, Popcorn, Desserts, Coffee/Tea, Ben & Jerry's, Sandwiches & Subs, Breakfast & Brunch, Late Night Cravings"
2cb49a8c-23ed-45f5-a307-4ef44a292a98,demo1046,2019-04-18 19:53:57.000000 UTC,80,demo1046,"Pepsi, Healthy, Canadian, Vegetarian, Delicatessen, Locally Sourced, Pitas, American, Fast Food, Sandwiches & Subs"
5ab3deeb-dbd5-4959-afdf-ca2418a19850,demo1047,2015-10-30 23:23:11.000000 UTC,80,demo1047,"Pitas, Bakery, Donair, Chicken, Middle Eastern, Healthy, Homemade, Vegetarian, International"
17089,demo1048,1970-01-01 00:00:00.000000 UTC,80,demo1048,"Pitas, Seafood, Vegetarian, International, Mediterranean, Greek, Desserts"
17400,demo1049,2014-01-01 00:00:00.000000 UTC,80,demo1049,"Pitas, Burgers, Mediterranean, Greek, European, International"
777a8034-9aeb-4807-b0cf-8888e687d335,demo1050,2016-06-14 21:17:10.000000 UTC,80,demo1050,"Pitas, Pizza, Breakfast & Brunch, Sandwiches & Subs"
15000,demo1051,1970-01-01 00:00:00.000000 UTC,80,demo1051,"Pitas, Donair, Fast Food, Sandwiches & Subs, Greek"
a6263aa6-0f32-4235-8e04-f3d5ee8137b9,demo1052,2020-01-17 15:14:47.000000 UTC,80,demo1052,"Pitas, Chicken, Chinese, Desserts, Middle Eastern, Fusion, Indian, Seafood, Ice Cream"
562c3834-3bd8-4afc-8b42-29658d14eef3,demo1053,2015-03-13 17:52:04.000000 UTC,80,demo1053,"Pitas, Healthy, Vegetarian, Chicken, Mediterranean"
608e6613-d086-4274-bd4f-2340b41fc266,demo1054,2016-12-12 21:57:16.000000 UTC,80,demo1054,"Pitas, Chicken, Healthy, American, Fast Food, Locally Sourced, Sandwiches & Subs"
8ee785b6-d824-4062-89c9-64f2adffa90c,demo1055,2016-07-12 20:06:33.000000 UTC,80,demo1055,"Pitas, Offers, Chicken, Canadian, Desserts, Fast Food, Healthy, Catering, Vegetarian, Sandwiches & Subs, Breakfast & Brunch"
11342,demo1056,1970-01-01 00:00:00.000000 UTC,80,demo1056,"Pitas, Burgers, Chicken, Desserts, Middle Eastern, Vegetarian, International, Mediterranean"
11283,demo1057,2014-01-01 00:00:00.000000 UTC,80,demo1057,"Pitas, Burgers, Chicken, Italian, Steakhouse, Mediterranean, Pizza, Desserts, Vegetarian, International"
6f921195-5140-445b-9325-4795eb400470,demo1058,2017-02-22 22:00:42.000000 UTC,80,demo1058,"Pitas, Bakery, Healthy, Coffee/Tea, Catering"
db5d567f-5707-4397-b9bc-05d1021b138e,demo1059,2017-05-17 18:13:09.000000 UTC,80,demo1059,"Pitas, Chicken, Vegetarian, Only on Skip, Healthy, Fast Food"
894126c6-0110-44ae-ac21-fea7f667cc49,demo1060,2018-12-11 17:05:40.000000 UTC,80,demo1060,"Pitas, Pizza, Wings, Donair, Italian, Sandwiches & Subs"
76124b21-cbcf-446b-acf8-94bebb2201a5,demo1061,2015-07-20 16:35:41.000000 UTC,80,demo1061,"Pitas, Chicken, Vegetarian, Sandwiches & Subs, Healthy"
14163,demo1062,1970-01-01 00:00:00.000000 UTC,80,demo1062,"Pitas, International, Greek, Donair, Seafood, Vegetarian, Mediterranean"
ba31c76c-83c3-4341-9885-8a6e9a89c61a,demo1063,2015-08-21 20:41:00.000000 UTC,80,demo1063,"Pitas, Chicken, Healthy, Desserts, Fast Food"
e9ed512d-b3af-4679-a488-e8d23358cbc1,demo1064,2018-06-21 22:36:11.000000 UTC,80,demo1064,"Pizza, Italian, Chicken, Canadian, Fast Food"
77bac503-4721-40d4-b634-9f3ec656a58a,demo1065,2017-06-13 19:41:39.000000 UTC,80,demo1065,"Pizza, Indian, Chicken, Homemade, Fast Food, Italian, Canadian, International"
f5f6cbf7-2498-4116-a40f-70336c4f6443,demo1066,2018-01-26 22:11:35.000000 UTC,80,demo1066,"Pizza, Offers, American, Pitas, Chicken, Sandwiches & Subs"
5a54b967-7cbd-42ca-b6bc-bb61be815211,demo1067,2020-12-18 03:16:55.000000 UTC,80,demo1067,"Pizza, Wings, Sandwiches & Subs, Tacos, Burgers, Canadian"
18239,demo1068,2014-01-01 00:00:00.000000 UTC,80,demo1068,"Pizza, Italian, American, Canadian, Vegetarian"
25ad670b-f731-45dc-8226-88505fab10f4,demo1069,2019-04-09 23:42:35.000000 UTC,80,demo1069,"Pizza, Wings, Chicken, Sandwiches & Subs, Burgers"
17346,demo1070,2014-01-01 00:00:00.000000 UTC,80,demo1070,"Pizza, Burgers, Locally Sourced, Chicken, Healthy, Italian, Steakhouse"
7f52b44d-3c62-4a88-a5e0-cf8efb64a3cf,demo1071,2016-01-08 02:41:12.000000 UTC,80,demo1071,"Pizza, Burgers, Chicken, Seafood, Vegetarian, Gluten Friendly, Chinese, American"
3f4247ff-41ee-40fc-8472-866481f96d6f,demo1072,2015-09-29 23:12:56.000000 UTC,80,demo1072,"Pizza, Sandwiches & Subs, Canadian, Pub Food"
ab632c4d-d078-4320-9aa8-100cfd4504bd,demo1073,2015-09-23 23:27:19.000000 UTC,80,demo1073,"Pizza, Chicken, Sandwiches & Subs"
8647f93b-c7f1-41c9-a390-b2c67738a788,demo1074,2015-01-27 17:43:36.000000 UTC,80,demo1074,"Pizza, Fusion, Only on Skip, Offers, Italian, American, Steakhouse"
3d16f98d-f591-40ac-a5af-666d03c71f24,demo1075,2019-09-12 03:18:02.000000 UTC,80,demo1075,"Pizza, Vegan, Desserts, Wings, Offers, Italian, Gluten Friendly"
752c712c-313d-4e34-a9f6-3bb31d612561,demo1076,2018-10-26 20:38:54.000000 UTC,80,demo1076,"Pizza, Seafood, Fast Food, Sandwiches & Subs, Burgers"
459dcead-2795-4036-9329-c131e925654a,demo1077,2017-11-02 15:47:55.000000 UTC,80,demo1077,"Pizza, Offers, Burgers, Chicken, American, Canadian, Pub Food, Diner, Fish and Chips, Gluten Friendly, Sandwiches & Subs"
a0b28352-ee57-4176-b067-79d6b308d748,demo1078,2018-04-20 17:48:10.000000 UTC,80,demo1078,"Pizza, Homemade, Diner, Fast Food"
98d40d69-6ae6-49a4-89a8-6837b91297af,demo1079,2016-05-05 00:20:15.000000 UTC,80,demo1079,"Pizza, Offers, Canadian, Pub Food, Chicken"
c6542144-904b-45f4-bebd-555c5f618c4b,demo1080,2015-09-30 23:54:09.000000 UTC,80,demo1080,"Pizza, Canadian, Sandwiches & Subs, Chicken"
136e0ec7-1000-40fc-a422-af5e281ded7a,demo1081,2020-04-16 02:32:55.000000 UTC,80,demo1081,"Pizza, Wings, Bakery, Chicken, Fast Food, Smoothies, Cool Treats, Ben & Jerry's, Nestle Buy 2 Get 2, Hot Dogs & Sausages, Ice Cream & Frozen Treats, Pepsi, Healthy, Desserts, Pet Food, Ice Cream, Coffee/Tea, Convenience, Sandwiches & Subs, Breakfast & Brunch, Late Night Cravings, Skip Exclusive Items"
9dea56ca-89bb-4082-9cff-31c3a1210541,demo1082,2021-03-23 23:53:25.000000 UTC,80,demo1082,"Pizza, Donair, Chicken"
13419,demo1083,2014-01-01 00:00:00.000000 UTC,80,demo1083,"Pizza, Burgers, Canadian, Southwestern, Sandwiches & Subs, Steakhouse"
5d082a9c-2336-4879-ae6a-f5f8ff52a488,demo1084,2016-08-22 19:40:24.000000 UTC,80,demo1084,"Pizza, Burgers, Chicken, Fish and Chips, Sandwiches & Subs"
16066,demo1085,2014-01-01 00:00:00.000000 UTC,80,demo1085,"Pizza, American, Canadian, Fast Food, Donair, Chicken, Pub Food"
1e9b69a3-19ea-4e1d-b35e-9e84f337ede4,demo1086,2015-12-09 01:44:27.000000 UTC,80,demo1086,"Pizza, Chicken, Pub Food, Offers, Vegetarian"
19227,demo1087,2014-01-01 00:00:00.000000 UTC,80,demo1087,"Pizza, Tacos, Burgers, Italian, American, Canadian, European, Chicken, Catering, Vegetarian, International, Sandwiches & Subs, Breakfast & Brunch"
eb3d11d1-d1eb-4225-8728-2674cf24aa24,demo1088,2020-08-07 22:17:11.000000 UTC,80,demo1088,"Pizza, Chicken, American, Sandwiches & Subs"
e2fb556e-79e3-4acf-b3e2-34a8bfd20a2b,demo1089,2015-08-07 22:31:37.000000 UTC,80,demo1089,"Pizza, Canadian, Fish and Chips, Breakfast & Brunch, Donair, Burgers, Chicken, Fast Food, Sandwiches & Subs"
5fc4a308-3163-480c-ae48-220f807c7aa8,demo1090,2016-07-20 21:20:43.000000 UTC,80,demo1090,"Pizza, Fusion, Chicken, Canadian, Vegetarian"
14344,demo1091,1970-01-01 00:00:00.000000 UTC,80,demo1091,"Pizza, Burgers, Chicken, American, Gluten Free, Fish and Chips, Pub Food, Steakhouse, Vegetarian, Sandwiches & Subs"
31d89103-205f-4674-94cc-8949d0192a3b,demo1092,2017-12-22 19:19:39.000000 UTC,80,demo1092,"Pizza, Desserts, Sandwiches & Subs, Burgers, Barbecue, Canadian, Steakhouse, Breakfast & Brunch"
783e3714-d09b-454a-9611-0c12bd1c9f4a,demo1093,2021-12-13 16:26:19.000000 UTC,80,demo1093,"Pizza, Wings, Burgers, Desserts"
051b3705-22a1-4253-abf6-462b13b0305f,demo1094,2019-03-26 14:26:46.000000 UTC,80,demo1094,"Pizza, Fusion, Canadian, Homemade, Only on Skip, Diner, Indian, Offers, Chicken, Italian, Pub Food"
c97043e9-79d2-4385-a411-e8bbef4ee08f,demo1095,2019-05-21 07:43:16.000000 UTC,80,demo1095,"Pizza, Vegetarian, Gluten Friendly, Vegan, Chicken, Desserts"
46688a6d-7e56-417f-8e3f-b0fca27a313c,demo1096,2018-07-10 19:12:18.000000 UTC,80,demo1096,"Pizza, Offers, Chicken, Only on Skip, Sandwiches & Subs, Fast Food"
04ac2cf2-6a2c-459f-b156-f9fb0dc3c65f,demo1097,2016-02-17 01:23:07.000000 UTC,80,demo1097,"Pizza, Offers, Burgers, Pub Food, Only on Skip, Fish and Chips"
7794dbde-91d6-40d2-9981-e97531ae08be,demo1098,2016-07-26 23:09:21.000000 UTC,80,demo1098,"Pizza, Healthy, Homemade, Vegetarian, Gluten Friendly, Canadian, Locally Sourced"
f2485a57-3a59-4a5c-b685-22ad875b3314,demo1099,2017-10-20 22:51:46.000000 UTC,80,demo1099,"Pizza, Burgers, Canadian, Pub Food, Noodle Shop, Fish and Chips, Sandwiches & Subs, Chicken"
31724,demo1100,2014-01-01 00:00:00.000000 UTC,80,demo1100,"Pizza, American, Canadian, Steakhouse, Fish and Chips, Greek, Donair, Burgers, Chicken, Pub Food, Vegetarian, Sandwiches & Subs"
96242485-d8a6-4210-9da9-deac55871b18,demo1101,2017-01-06 20:29:17.000000 UTC,80,demo1101,"Pizza, Offers, Chicken, Canadian, Homemade, Italian, International"
b90f9cab-8b21-4fef-bc8c-b18eee7964ec,demo1102,2015-10-27 00:26:03.000000 UTC,80,demo1102,"Pizza, Indian, Offers, Vegetarian, Chicken, Pub Food"
d269ee58-364b-4371-b0af-6f252135abdf,demo1103,2018-02-15 23:17:22.000000 UTC,80,demo1103,"Pizza, Offers, American, Diner, Fusion, Chicken, Italian, Pub Food, International"
5b43f885-3ed6-4737-8112-bb1c525671b0,demo1104,2019-10-24 22:58:19.000000 UTC,80,demo1104,"Pizza, Wings, Donair, Chicken, Barbecue, Canadian, Gluten Free, Gluten Friendly"
81c75a92-ebf2-48da-9a01-967bf227bd90,demo1105,2016-02-03 01:23:42.000000 UTC,80,demo1105,"Pizza, Canadian, Vegetarian, Steakhouse, International"
8a6a3b5c-3e11-463e-88dc-d9e1461d0576,demo1106,2021-08-30 16:57:57.000000 UTC,80,demo1106,"Pizza, Donair, Food & Drinks, Wings"
32671,demo1107,2014-01-01 00:00:00.000000 UTC,80,demo1107,"Pizza, Burgers, American, Pub Food, Sandwiches & Subs, Chicken"
591366c0-cbf8-4425-81b6-347ca59453fd,demo1108,2019-10-21 15:37:40.000000 UTC,80,demo1108,"Pizza, Fusion, Burgers, Pub Food, Steakhouse, Fish and Chips, Gluten Friendly, Pasta, Wings, Offers, Chicken, Desserts"
76ab522e-7e07-43ff-be88-f51d844624e9,demo1109,2020-03-27 20:42:49.000000 UTC,80,demo1109,"Pizza, Canadian, Sandwiches & Subs, Burgers, Chicken, Pub Food, Fish and Chips"
aa740fad-db63-4aee-8edd-de6e38d1d42b,demo1110,2023-01-06 01:18:29.000000 UTC,80,demo1110,"Pizza, Offers, Chicken, New, Wings, Desserts"
28bbe260-67a4-489c-934a-609c438ed957,demo1111,2018-02-21 18:28:21.000000 UTC,80,demo1111,"Pizza, Alcohol, Chicken, Healthy, Steakhouse, Vegetarian, Beer, Wine, Offers, Italian, Seafood"
39305,demo1112,2014-01-01 00:00:00.000000 UTC,80,demo1112,"Pizza, Fast Food, American"
15377,demo1113,2014-01-01 00:00:00.000000 UTC,80,demo1113,"Pizza, Donair, Chicken, Vegetarian, Mediterranean, Middle Eastern"
405ed95e-76f2-4be5-90e5-fda10353e3dd,demo1114,2015-02-26 23:04:51.000000 UTC,80,demo1114,"Pizza, Chicken, American, Desserts, Donair, Italian, Sandwiches & Subs"
fd49c6e9-3bb5-4b53-a223-df6681f1479a,demo1115,2017-11-20 21:56:10.000000 UTC,80,demo1115,"Pizza, Homemade, Coffee/Tea, Sandwiches & Subs, Breakfast & Brunch"
6761764d-52d3-4596-b9e2-674a8a5fa24a,demo1116,2018-12-28 19:48:34.000000 UTC,80,demo1116,"Pizza, Chicken, Italian, Vegetarian, Sandwiches & Subs, Wings, Desserts, International"
5cd888e6-9812-46ed-942f-e59a4c796bea,demo1117,2019-05-07 03:18:13.000000 UTC,80,demo1117,"Pizza, Wings, Canadian, Fast Food"
